record_date,tax_deposit_type,tax_deposit_type_desc,tax_deposit_today_amt,tax_deposit_mtd_amt,tax_deposit_fytd_amt,table_nbr,table_nm,sub_table_name,src_line_nbr,record_fiscal_year,record_fiscal_quarter,record_calendar_year,record_calendar_quarter,record_calendar_month,record_calendar_day
2016-02-02,Corporation Income Taxes,null,22,358,103833,IV,Federal Tax Deposits,Classification,5,2016,2,2016,1,02,02
2016-02-02,Federal Unemployment Taxes,null,54,2276,3967,IV,Federal Tax Deposits,Classification,6,2016,2,2016,1,02,02
2016-02-02,Estate and Gift Taxes & Misc IRS Rcpts.,null,2,5,327,IV,Federal Tax Deposits,Classification,7,2016,2,2016,1,02,02
2016-02-02,Cash Federal Tax Deposits,Direct,209,325,11067,IV,Federal Tax Deposits,Classification,9,2016,2,2016,1,02,02
2016-02-02,Cash Federal Tax Deposits,Through Depositaries,5778,40242,906361,IV,Federal Tax Deposits,Classification,10,2016,2,2016,1,02,02
2016-02-02,Inter-agency Transfers,null,460,2165,33142,IV,Federal Tax Deposits,Classification,12,2016,2,2016,1,02,02
2016-02-03,Withheld Income and Employment Taxes,null,9454,49001,802433,IV,Federal Tax Deposits,Classification,1,2016,2,2016,1,02,03
2016-02-03,Individual Income Taxes,null,58,277,21714,IV,Federal Tax Deposits,Classification,2,2016,2,2016,1,02,03
2016-02-03,Railroad Retirement Taxes,null,3,146,1957,IV,Federal Tax Deposits,Classification,3,2016,2,2016,1,02,03
2016-02-03,Excise Taxes,null,14,196,25867,IV,Federal Tax Deposits,Classification,4,2016,2,2016,1,02,03
2016-02-03,Corporation Income Taxes,null,-33,325,103800,IV,Federal Tax Deposits,Classification,5,2016,2,2016,1,02,03
2016-02-03,Federal Unemployment Taxes,null,25,2302,3993,IV,Federal Tax Deposits,Classification,6,2016,2,2016,1,02,03
2016-02-03,Estate and Gift Taxes & Misc IRS Rcpts.,null,4,10,332,IV,Federal Tax Deposits,Classification,7,2016,2,2016,1,02,03
2016-02-03,Cash Federal Tax Deposits,Direct,139,464,11206,IV,Federal Tax Deposits,Classification,9,2016,2,2016,1,02,03
2016-02-03,Cash Federal Tax Deposits,Through Depositaries,9377,49619,915737,IV,Federal Tax Deposits,Classification,10,2016,2,2016,1,02,03
2016-02-03,Inter-agency Transfers,null,10,2175,33152,IV,Federal Tax Deposits,Classification,12,2016,2,2016,1,02,03
2016-02-04,Cash Federal Tax Deposits,Direct,109,573,11316,IV,Federal Tax Deposits,Classification,9,2016,2,2016,1,02,04
2016-02-04,Withheld Income and Employment Taxes,null,2446,51448,804879,IV,Federal Tax Deposits,Classification,1,2016,2,2016,1,02,04
2016-02-04,Individual Income Taxes,null,40,317,21753,IV,Federal Tax Deposits,Classification,2,2016,2,2016,1,02,04
2016-02-04,Railroad Retirement Taxes,null,1,147,1957,IV,Federal Tax Deposits,Classification,3,2016,2,2016,1,02,04
2016-02-04,Excise Taxes,null,18,215,25886,IV,Federal Tax Deposits,Classification,4,2016,2,2016,1,02,04
2016-02-04,Corporation Income Taxes,null,23,348,103824,IV,Federal Tax Deposits,Classification,5,2016,2,2016,1,02,04
2016-02-04,Federal Unemployment Taxes,null,19,2321,4012,IV,Federal Tax Deposits,Classification,6,2016,2,2016,1,02,04
2016-02-04,Estate and Gift Taxes & Misc IRS Rcpts.,null,2,12,334,IV,Federal Tax Deposits,Classification,7,2016,2,2016,1,02,04
2016-02-04,Cash Federal Tax Deposits,Through Depositaries,2206,51825,917943,IV,Federal Tax Deposits,Classification,10,2016,2,2016,1,02,04
2016-02-04,Inter-agency Transfers,null,234,2410,33386,IV,Federal Tax Deposits,Classification,12,2016,2,2016,1,02,04
2016-02-05,Withheld Income and Employment Taxes,null,6727,58175,811607,IV,Federal Tax Deposits,Classification,1,2016,2,2016,1,02,05
2016-02-05,Individual Income Taxes,null,81,398,21834,IV,Federal Tax Deposits,Classification,2,2016,2,2016,1,02,05
2016-02-05,Railroad Retirement Taxes,null,19,166,1977,IV,Federal Tax Deposits,Classification,3,2016,2,2016,1,02,05
2016-02-05,Excise Taxes,null,25,239,25910,IV,Federal Tax Deposits,Classification,4,2016,2,2016,1,02,05
2016-02-05,Corporation Income Taxes,null,63,411,103886,IV,Federal Tax Deposits,Classification,5,2016,2,2016,1,02,05
2016-02-05,Federal Unemployment Taxes,null,16,2338,4029,IV,Federal Tax Deposits,Classification,6,2016,2,2016,1,02,05
2016-02-05,Estate and Gift Taxes & Misc IRS Rcpts.,null,14,25,348,IV,Federal Tax Deposits,Classification,7,2016,2,2016,1,02,05
2016-02-05,Cash Federal Tax Deposits,Direct,98,671,11413,IV,Federal Tax Deposits,Classification,9,2016,2,2016,1,02,05
2016-02-05,Cash Federal Tax Deposits,Through Depositaries,6841,58666,924785,IV,Federal Tax Deposits,Classification,10,2016,2,2016,1,02,05
2016-02-05,Inter-agency Transfers,null,6,2416,33392,IV,Federal Tax Deposits,Classification,12,2016,2,2016,1,02,05
2016-02-08,Withheld Income and Employment Taxes,null,16248,74423,827854,IV,Federal Tax Deposits,Classification,1,2016,2,2016,1,02,08
2016-02-08,Individual Income Taxes,null,88,486,21922,IV,Federal Tax Deposits,Classification,2,2016,2,2016,1,02,08
2016-02-08,Railroad Retirement Taxes,null,55,221,2032,IV,Federal Tax Deposits,Classification,3,2016,2,2016,1,02,08
2016-02-08,Excise Taxes,null,37,277,25948,IV,Federal Tax Deposits,Classification,4,2016,2,2016,1,02,08
2016-02-08,Corporation Income Taxes,null,47,458,103934,IV,Federal Tax Deposits,Classification,5,2016,2,2016,1,02,08
2016-02-08,Federal Unemployment Taxes,null,21,2359,4050,IV,Federal Tax Deposits,Classification,6,2016,2,2016,1,02,08
2016-02-08,Estate and Gift Taxes & Misc IRS Rcpts.,null,2,27,349,IV,Federal Tax Deposits,Classification,7,2016,2,2016,1,02,08
2016-02-08,Cash Federal Tax Deposits,Direct,123,794,11536,IV,Federal Tax Deposits,Classification,9,2016,2,2016,1,02,08
2016-02-08,Cash Federal Tax Deposits,Through Depositaries,15333,73999,940118,IV,Federal Tax Deposits,Classification,10,2016,2,2016,1,02,08
2016-02-08,Inter-agency Transfers,null,1042,3458,34434,IV,Federal Tax Deposits,Classification,12,2016,2,2016,1,02,08
2016-02-09,Withheld Income and Employment Taxes,null,1768,76191,829623,IV,Federal Tax Deposits,Classification,1,2016,2,2016,1,02,09
2016-02-09,Individual Income Taxes,null,81,567,22003,IV,Federal Tax Deposits,Classification,2,2016,2,2016,1,02,09
2016-02-09,Railroad Retirement Taxes,null,31,252,2062,IV,Federal Tax Deposits,Classification,3,2016,2,2016,1,02,09
2016-02-09,Excise Taxes,null,171,447,26118,IV,Federal Tax Deposits,Classification,4,2016,2,2016,1,02,09
2016-02-09,Corporation Income Taxes,null,67,525,104000,IV,Federal Tax Deposits,Classification,5,2016,2,2016,1,02,09
2016-02-09,Federal Unemployment Taxes,null,11,2370,4061,IV,Federal Tax Deposits,Classification,6,2016,2,2016,1,02,09
2016-02-09,Estate and Gift Taxes & Misc IRS Rcpts.,null,2,30,352,IV,Federal Tax Deposits,Classification,7,2016,2,2016,1,02,09
2016-02-09,Cash Federal Tax Deposits,Direct,92,886,11629,IV,Federal Tax Deposits,Classification,9,2016,2,2016,1,02,09
2016-02-09,Cash Federal Tax Deposits,Through Depositaries,2019,76019,942137,IV,Federal Tax Deposits,Classification,10,2016,2,2016,1,02,09
2016-02-09,Inter-agency Transfers,null,19,3477,34453,IV,Federal Tax Deposits,Classification,12,2016,2,2016,1,02,09
2016-02-10,Withheld Income and Employment Taxes,null,7351,83542,836973,IV,Federal Tax Deposits,Classification,1,2016,2,2016,1,02,10
2016-02-10,Individual Income Taxes,null,73,640,22076,IV,Federal Tax Deposits,Classification,2,2016,2,2016,1,02,10
2016-02-10,Railroad Retirement Taxes,null,46,298,2108,IV,Federal Tax Deposits,Classification,3,2016,2,2016,1,02,10
2016-02-10,Excise Taxes,null,454,901,26572,IV,Federal Tax Deposits,Classification,4,2016,2,2016,1,02,10
2016-02-10,Corporation Income Taxes,null,103,628,104104,IV,Federal Tax Deposits,Classification,5,2016,2,2016,1,02,10
2016-02-10,Federal Unemployment Taxes,null,11,2381,4072,IV,Federal Tax Deposits,Classification,6,2016,2,2016,1,02,10
2016-02-10,Estate and Gift Taxes & Misc IRS Rcpts.,null,4,34,356,IV,Federal Tax Deposits,Classification,7,2016,2,2016,1,02,10
2016-02-10,Cash Federal Tax Deposits,Direct,93,979,11721,IV,Federal Tax Deposits,Classification,9,2016,2,2016,1,02,10
2016-02-10,Cash Federal Tax Deposits,Through Depositaries,7941,83960,950078,IV,Federal Tax Deposits,Classification,10,2016,2,2016,1,02,10
2016-02-10,Inter-agency Transfers,null,8,3485,34461,IV,Federal Tax Deposits,Classification,12,2016,2,2016,1,02,10
2016-02-11,Federal Unemployment Taxes,null,4,2386,4077,IV,Federal Tax Deposits,Classification,6,2016,2,2016,1,02,11
2016-02-11,Withheld Income and Employment Taxes,null,3374,86915,840347,IV,Federal Tax Deposits,Classification,1,2016,2,2016,1,02,11
2016-02-11,Individual Income Taxes,null,57,696,22133,IV,Federal Tax Deposits,Classification,2,2016,2,2016,1,02,11
2016-02-11,Railroad Retirement Taxes,null,14,312,2122,IV,Federal Tax Deposits,Classification,3,2016,2,2016,1,02,11
2016-02-11,Excise Taxes,null,335,1236,26907,IV,Federal Tax Deposits,Classification,4,2016,2,2016,1,02,11
2016-02-11,Corporation Income Taxes,null,122,750,104226,IV,Federal Tax Deposits,Classification,5,2016,2,2016,1,02,11
2016-02-11,Estate and Gift Taxes & Misc IRS Rcpts.,null,2,36,358,IV,Federal Tax Deposits,Classification,7,2016,2,2016,1,02,11
2016-02-11,Cash Federal Tax Deposits,Direct,98,1077,11820,IV,Federal Tax Deposits,Classification,9,2016,2,2016,1,02,11
2016-02-11,Cash Federal Tax Deposits,Through Depositaries,3484,87443,953562,IV,Federal Tax Deposits,Classification,10,2016,2,2016,1,02,11
2016-02-11,Inter-agency Transfers,null,327,3811,34788,IV,Federal Tax Deposits,Classification,12,2016,2,2016,1,02,11
2016-02-12,Withheld Income and Employment Taxes,null,9449,96364,849796,IV,Federal Tax Deposits,Classification,1,2016,2,2016,1,02,12
2016-02-12,Individual Income Taxes,null,95,791,22228,IV,Federal Tax Deposits,Classification,2,2016,2,2016,1,02,12
2016-02-12,Railroad Retirement Taxes,null,39,351,2161,IV,Federal Tax Deposits,Classification,3,2016,2,2016,1,02,12
2016-02-12,Excise Taxes,null,1967,3203,28874,IV,Federal Tax Deposits,Classification,4,2016,2,2016,1,02,12
2016-02-12,Corporation Income Taxes,null,886,1636,105112,IV,Federal Tax Deposits,Classification,5,2016,2,2016,1,02,12
2016-02-12,Federal Unemployment Taxes,null,7,2393,4084,IV,Federal Tax Deposits,Classification,6,2016,2,2016,1,02,12
2016-02-12,Estate and Gift Taxes & Misc IRS Rcpts.,null,1,37,359,IV,Federal Tax Deposits,Classification,7,2016,2,2016,1,02,12
2016-02-12,Cash Federal Tax Deposits,Direct,668,1745,12488,IV,Federal Tax Deposits,Classification,9,2016,2,2016,1,02,12
2016-02-12,Cash Federal Tax Deposits,Through Depositaries,10962,98405,964524,IV,Federal Tax Deposits,Classification,10,2016,2,2016,1,02,12
2016-02-12,Inter-agency Transfers,null,814,4626,35602,IV,Federal Tax Deposits,Classification,12,2016,2,2016,1,02,12
2016-02-16,Withheld Income and Employment Taxes,null,30170,126534,879966,IV,Federal Tax Deposits,Classification,1,2016,2,2016,1,02,16
2016-02-16,Individual Income Taxes,null,200,991,22428,IV,Federal Tax Deposits,Classification,2,2016,2,2016,1,02,16
2016-02-16,Railroad Retirement Taxes,null,71,422,2232,IV,Federal Tax Deposits,Classification,3,2016,2,2016,1,02,16
2016-02-16,Excise Taxes,null,56,3259,28930,IV,Federal Tax Deposits,Classification,4,2016,2,2016,1,02,16
2016-02-16,Corporation Income Taxes,null,1966,3602,107078,IV,Federal Tax Deposits,Classification,5,2016,2,2016,1,02,16
2016-02-16,Federal Unemployment Taxes,null,54,2447,4138,IV,Federal Tax Deposits,Classification,6,2016,2,2016,1,02,16
2016-02-16,Estate and Gift Taxes & Misc IRS Rcpts.,null,1,38,360,IV,Federal Tax Deposits,Classification,7,2016,2,2016,1,02,16
2016-02-16,Cash Federal Tax Deposits,Direct,34,1780,12522,IV,Federal Tax Deposits,Classification,9,2016,2,2016,1,02,16
2016-02-16,Cash Federal Tax Deposits,Through Depositaries,31858,130263,996382,IV,Federal Tax Deposits,Classification,10,2016,2,2016,1,02,16
2016-02-16,Inter-agency Transfers,null,626,5252,36229,IV,Federal Tax Deposits,Classification,12,2016,2,2016,1,02,16
2016-02-17,Withheld Income and Employment Taxes,null,4707,131241,884672,IV,Federal Tax Deposits,Classification,1,2016,2,2016,1,02,17
2016-02-17,Individual Income Taxes,null,68,1059,22495,IV,Federal Tax Deposits,Classification,2,2016,2,2016,1,02,17
2016-02-17,Railroad Retirement Taxes,null,4,426,2236,IV,Federal Tax Deposits,Classification,3,2016,2,2016,1,02,17
2016-02-17,Excise Taxes,null,15,3275,28945,IV,Federal Tax Deposits,Classification,4,2016,2,2016,1,02,17
2016-02-17,Corporation Income Taxes,null,74,3676,107152,IV,Federal Tax Deposits,Classification,5,2016,2,2016,1,02,17
2016-02-17,Federal Unemployment Taxes,null,5,2453,4144,IV,Federal Tax Deposits,Classification,6,2016,2,2016,1,02,17
2016-02-17,Estate and Gift Taxes & Misc IRS Rcpts.,null,1,40,362,IV,Federal Tax Deposits,Classification,7,2016,2,2016,1,02,17
2016-02-17,Cash Federal Tax Deposits,Direct,43,1823,12565,IV,Federal Tax Deposits,Classification,9,2016,2,2016,1,02,17
2016-02-17,Cash Federal Tax Deposits,Through Depositaries,4504,134767,1000886,IV,Federal Tax Deposits,Classification,10,2016,2,2016,1,02,17
2016-02-17,Inter-agency Transfers,null,327,5578,36555,IV,Federal Tax Deposits,Classification,12,2016,2,2016,1,02,17
2016-02-18,Withheld Income and Employment Taxes,null,8984,140225,893656,IV,Federal Tax Deposits,Classification,1,2016,2,2016,1,02,18
2016-02-18,Individual Income Taxes,null,140,1199,22635,IV,Federal Tax Deposits,Classification,2,2016,2,2016,1,02,18
2016-02-18,Railroad Retirement Taxes,null,12,438,2249,IV,Federal Tax Deposits,Classification,3,2016,2,2016,1,02,18
2016-02-18,Excise Taxes,null,19,3293,28964,IV,Federal Tax Deposits,Classification,4,2016,2,2016,1,02,18
2016-02-18,Corporation Income Taxes,null,51,3727,107203,IV,Federal Tax Deposits,Classification,5,2016,2,2016,1,02,18
2016-02-18,Federal Unemployment Taxes,null,-39,2414,4105,IV,Federal Tax Deposits,Classification,6,2016,2,2016,1,02,18
2016-02-18,Estate and Gift Taxes & Misc IRS Rcpts.,null,3,42,364,IV,Federal Tax Deposits,Classification,7,2016,2,2016,1,02,18
2016-02-18,Cash Federal Tax Deposits,Direct,54,1877,12619,IV,Federal Tax Deposits,Classification,9,2016,2,2016,1,02,18
2016-02-18,Cash Federal Tax Deposits,Through Depositaries,8558,143325,1009444,IV,Federal Tax Deposits,Classification,10,2016,2,2016,1,02,18
2016-02-18,Inter-agency Transfers,null,559,6137,37114,IV,Federal Tax Deposits,Classification,12,2016,2,2016,1,02,18
2016-02-19,Withheld Income and Employment Taxes,null,6352,146577,900009,IV,Federal Tax Deposits,Classification,1,2016,2,2016,1,02,19
2016-02-19,Individual Income Taxes,null,84,1282,22719,IV,Federal Tax Deposits,Classification,2,2016,2,2016,1,02,19
2016-02-19,Railroad Retirement Taxes,null,16,454,2264,IV,Federal Tax Deposits,Classification,3,2016,2,2016,1,02,19
2016-02-19,Excise Taxes,null,32,3325,28996,IV,Federal Tax Deposits,Classification,4,2016,2,2016,1,02,19
2016-02-19,Corporation Income Taxes,null,419,4146,107621,IV,Federal Tax Deposits,Classification,5,2016,2,2016,1,02,19
2016-02-19,Federal Unemployment Taxes,null,9,2423,4114,IV,Federal Tax Deposits,Classification,6,2016,2,2016,1,02,19
2016-02-19,Estate and Gift Taxes & Misc IRS Rcpts.,null,58,100,422,IV,Federal Tax Deposits,Classification,7,2016,2,2016,1,02,19
2016-02-19,Cash Federal Tax Deposits,Direct,39,1915,12658,IV,Federal Tax Deposits,Classification,9,2016,2,2016,1,02,19
2016-02-19,Cash Federal Tax Deposits,Through Depositaries,6893,150218,1016337,IV,Federal Tax Deposits,Classification,10,2016,2,2016,1,02,19
2016-02-19,Inter-agency Transfers,null,37,6174,37151,IV,Federal Tax Deposits,Classification,12,2016,2,2016,1,02,19
2016-02-22,Withheld Income and Employment Taxes,null,17118,163695,917126,IV,Federal Tax Deposits,Classification,1,2016,2,2016,1,02,22
2016-02-22,Individual Income Taxes,null,135,1417,22853,IV,Federal Tax Deposits,Classification,2,2016,2,2016,1,02,22
2016-02-22,Railroad Retirement Taxes,null,63,517,2327,IV,Federal Tax Deposits,Classification,3,2016,2,2016,1,02,22
2016-02-22,Excise Taxes,null,35,3361,29031,IV,Federal Tax Deposits,Classification,4,2016,2,2016,1,02,22
2016-02-22,Corporation Income Taxes,null,52,4198,107673,IV,Federal Tax Deposits,Classification,5,2016,2,2016,1,02,22
2016-02-22,Federal Unemployment Taxes,null,4,2427,4118,IV,Federal Tax Deposits,Classification,6,2016,2,2016,1,02,22
2016-02-22,Estate and Gift Taxes & Misc IRS Rcpts.,null,2,102,424,IV,Federal Tax Deposits,Classification,7,2016,2,2016,1,02,22
2016-02-22,Cash Federal Tax Deposits,Direct,22,1937,12679,IV,Federal Tax Deposits,Classification,9,2016,2,2016,1,02,22
2016-02-22,Cash Federal Tax Deposits,Through Depositaries,17377,167595,1033713,IV,Federal Tax Deposits,Classification,10,2016,2,2016,1,02,22
2016-02-22,Inter-agency Transfers,null,10,6184,37161,IV,Federal Tax Deposits,Classification,12,2016,2,2016,1,02,22
2016-02-23,Withheld Income and Employment Taxes,null,2163,165857,919289,IV,Federal Tax Deposits,Classification,1,2016,2,2016,1,02,23
2016-02-23,Individual Income Taxes,null,109,1526,22963,IV,Federal Tax Deposits,Classification,2,2016,2,2016,1,02,23
2016-02-23,Railroad Retirement Taxes,null,0,517,2328,IV,Federal Tax Deposits,Classification,3,2016,2,2016,1,02,23
2016-02-23,Excise Taxes,null,37,3398,29069,IV,Federal Tax Deposits,Classification,4,2016,2,2016,1,02,23
2016-02-23,Corporation Income Taxes,null,33,4231,107707,IV,Federal Tax Deposits,Classification,5,2016,2,2016,1,02,23
2016-02-23,Federal Unemployment Taxes,null,4,2430,4121,IV,Federal Tax Deposits,Classification,6,2016,2,2016,1,02,23
2016-02-23,Estate and Gift Taxes & Misc IRS Rcpts.,null,1,103,425,IV,Federal Tax Deposits,Classification,7,2016,2,2016,1,02,23
2016-02-23,Cash Federal Tax Deposits,Direct,33,1970,12712,IV,Federal Tax Deposits,Classification,9,2016,2,2016,1,02,23
2016-02-23,Cash Federal Tax Deposits,Through Depositaries,2296,169890,1036009,IV,Federal Tax Deposits,Classification,10,2016,2,2016,1,02,23
2016-02-23,Inter-agency Transfers,null,19,6204,37180,IV,Federal Tax Deposits,Classification,12,2016,2,2016,1,02,23
2016-02-24,Inter-agency Transfers,null,6,6210,37186,IV,Federal Tax Deposits,Classification,12,2016,2,2016,1,02,24
2016-02-24,Withheld Income and Employment Taxes,null,7484,173341,926773,IV,Federal Tax Deposits,Classification,1,2016,2,2016,1,02,24
2016-02-24,Individual Income Taxes,null,76,1602,23039,IV,Federal Tax Deposits,Classification,2,2016,2,2016,1,02,24
2016-02-24,Railroad Retirement Taxes,null,3,520,2330,IV,Federal Tax Deposits,Classification,3,2016,2,2016,1,02,24
2016-02-24,Excise Taxes,null,57,3454,29125,IV,Federal Tax Deposits,Classification,4,2016,2,2016,1,02,24
2016-02-24,Corporation Income Taxes,null,33,4265,107740,IV,Federal Tax Deposits,Classification,5,2016,2,2016,1,02,24
2016-02-24,Federal Unemployment Taxes,null,7,2437,4128,IV,Federal Tax Deposits,Classification,6,2016,2,2016,1,02,24
2016-02-24,Estate and Gift Taxes & Misc IRS Rcpts.,null,1,104,426,IV,Federal Tax Deposits,Classification,7,2016,2,2016,1,02,24
2016-02-24,Cash Federal Tax Deposits,Direct,46,2016,12758,IV,Federal Tax Deposits,Classification,9,2016,2,2016,1,02,24
2016-02-24,Cash Federal Tax Deposits,Through Depositaries,7608,177498,1043617,IV,Federal Tax Deposits,Classification,10,2016,2,2016,1,02,24
2016-02-25,Withheld Income and Employment Taxes,null,3069,176411,929842,IV,Federal Tax Deposits,Classification,1,2016,2,2016,1,02,25
2016-02-25,Individual Income Taxes,null,116,1718,23155,IV,Federal Tax Deposits,Classification,2,2016,2,2016,1,02,25
2016-02-25,Railroad Retirement Taxes,null,45,566,2376,IV,Federal Tax Deposits,Classification,3,2016,2,2016,1,02,25
2016-02-25,Excise Taxes,null,520,3974,29645,IV,Federal Tax Deposits,Classification,4,2016,2,2016,1,02,25
2016-02-25,Corporation Income Taxes,null,109,4373,107849,IV,Federal Tax Deposits,Classification,5,2016,2,2016,1,02,25
2016-02-25,Federal Unemployment Taxes,null,3,2440,4131,IV,Federal Tax Deposits,Classification,6,2016,2,2016,1,02,25
2016-02-25,Estate and Gift Taxes & Misc IRS Rcpts.,null,1,105,427,IV,Federal Tax Deposits,Classification,7,2016,2,2016,1,02,25
2016-02-25,Cash Federal Tax Deposits,Direct,28,2044,12786,IV,Federal Tax Deposits,Classification,9,2016,2,2016,1,02,25
2016-02-25,Cash Federal Tax Deposits,Through Depositaries,3830,181328,1047446,IV,Federal Tax Deposits,Classification,10,2016,2,2016,1,02,25
2016-02-25,Inter-agency Transfers,null,5,6215,37192,IV,Federal Tax Deposits,Classification,12,2016,2,2016,1,02,25
2016-02-26,Withheld Income and Employment Taxes,null,9579,185990,939422,IV,Federal Tax Deposits,Classification,1,2016,2,2016,1,02,26
2016-02-26,Individual Income Taxes,null,186,1904,23340,IV,Federal Tax Deposits,Classification,2,2016,2,2016,1,02,26
2016-02-26,Railroad Retirement Taxes,null,28,593,2404,IV,Federal Tax Deposits,Classification,3,2016,2,2016,1,02,26
2016-02-26,Excise Taxes,null,476,4450,30121,IV,Federal Tax Deposits,Classification,4,2016,2,2016,1,02,26
