record_date,tax_refund_type,tax_refund_type_desc,tax_refund_today_amt,tax_refund_mtd_amt,tax_refund_fytd_amt,table_nbr,table_nm,sub_table_name,src_line_nbr,record_fiscal_year,record_fiscal_quarter,record_calendar_year,record_calendar_quarter,record_calendar_month,record_calendar_day
2016-03-16,IRS Tax Refunds Business,EFT,15,886,11750,VI,Income Tax Refunds Issued,Classification,2,2016,2,2016,1,03,16
2016-03-16,IRS Tax Refunds Individual,Checks,330,5613,25867,VI,Income Tax Refunds Issued,Classification,3,2016,2,2016,1,03,16
2016-03-16,IRS Tax Refunds Individual,EFT,6728,41411,167093,VI,Income Tax Refunds Issued,Classification,4,2016,2,2016,1,03,16
2016-03-17,IRS Tax Refunds Business,Checks,164,3225,19865,VI,Income Tax Refunds Issued,Classification,1,2016,2,2016,1,03,17
2016-03-17,IRS Tax Refunds Business,EFT,76,962,11825,VI,Income Tax Refunds Issued,Classification,2,2016,2,2016,1,03,17
2016-03-17,IRS Tax Refunds Individual,Checks,299,5912,26166,VI,Income Tax Refunds Issued,Classification,3,2016,2,2016,1,03,17
2016-03-17,IRS Tax Refunds Individual,EFT,1054,42457,168139,VI,Income Tax Refunds Issued,Classification,4,2016,2,2016,1,03,17
2016-03-18,IRS Tax Refunds Business,Checks,212,3438,20077,VI,Income Tax Refunds Issued,Classification,1,2016,2,2016,1,03,18
2016-03-18,IRS Tax Refunds Business,EFT,18,980,11843,VI,Income Tax Refunds Issued,Classification,2,2016,2,2016,1,03,18
2016-03-18,IRS Tax Refunds Individual,Checks,1273,7185,27439,VI,Income Tax Refunds Issued,Classification,3,2016,2,2016,1,03,18
2016-03-18,IRS Tax Refunds Individual,EFT,1913,44357,170039,VI,Income Tax Refunds Issued,Classification,4,2016,2,2016,1,03,18
2016-03-21,IRS Tax Refunds Business,Checks,62,3500,20139,VI,Income Tax Refunds Issued,Classification,1,2016,2,2016,1,03,21
2016-03-21,IRS Tax Refunds Business,EFT,59,1039,11902,VI,Income Tax Refunds Issued,Classification,2,2016,2,2016,1,03,21
2016-03-21,IRS Tax Refunds Individual,Checks,242,7427,27682,VI,Income Tax Refunds Issued,Classification,3,2016,2,2016,1,03,21
2016-03-21,IRS Tax Refunds Individual,EFT,1566,45924,171605,VI,Income Tax Refunds Issued,Classification,4,2016,2,2016,1,03,21
2016-03-22,IRS Tax Refunds Business,Checks,421,3921,20560,VI,Income Tax Refunds Issued,Classification,1,2016,2,2016,1,03,22
2016-03-22,IRS Tax Refunds Business,EFT,216,1254,12118,VI,Income Tax Refunds Issued,Classification,2,2016,2,2016,1,03,22
2016-03-22,IRS Tax Refunds Individual,Checks,388,7815,28070,VI,Income Tax Refunds Issued,Classification,3,2016,2,2016,1,03,22
2016-03-22,IRS Tax Refunds Individual,EFT,1290,47214,172896,VI,Income Tax Refunds Issued,Classification,4,2016,2,2016,1,03,22
2016-03-23,IRS Tax Refunds Business,Checks,95,4015,20655,VI,Income Tax Refunds Issued,Classification,1,2016,2,2016,1,03,23
2016-03-23,IRS Tax Refunds Business,EFT,18,1272,12135,VI,Income Tax Refunds Issued,Classification,2,2016,2,2016,1,03,23
2016-03-23,IRS Tax Refunds Individual,Checks,296,8111,28366,VI,Income Tax Refunds Issued,Classification,3,2016,2,2016,1,03,23
2016-03-23,IRS Tax Refunds Individual,EFT,5800,53009,178691,VI,Income Tax Refunds Issued,Classification,4,2016,2,2016,1,03,23
2016-03-24,IRS Tax Refunds Business,Checks,12,4027,20667,VI,Income Tax Refunds Issued,Classification,1,2016,2,2016,1,03,24
2016-03-24,IRS Tax Refunds Business,EFT,0,1272,12135,VI,Income Tax Refunds Issued,Classification,2,2016,2,2016,1,03,24
2016-03-24,IRS Tax Refunds Individual,Checks,294,8406,28660,VI,Income Tax Refunds Issued,Classification,3,2016,2,2016,1,03,24
2016-03-24,IRS Tax Refunds Individual,EFT,994,53996,179677,VI,Income Tax Refunds Issued,Classification,4,2016,2,2016,1,03,24
2016-03-25,IRS Tax Refunds Business,Checks,53,4080,20720,VI,Income Tax Refunds Issued,Classification,1,2016,2,2016,1,03,25
2016-03-25,IRS Tax Refunds Business,EFT,85,1357,12220,VI,Income Tax Refunds Issued,Classification,2,2016,2,2016,1,03,25
2016-03-25,IRS Tax Refunds Individual,Checks,1347,9753,30007,VI,Income Tax Refunds Issued,Classification,3,2016,2,2016,1,03,25
2016-03-25,IRS Tax Refunds Individual,EFT,1744,55728,181410,VI,Income Tax Refunds Issued,Classification,4,2016,2,2016,1,03,25
2016-03-28,IRS Tax Refunds Business,Checks,249,4329,20969,VI,Income Tax Refunds Issued,Classification,1,2016,2,2016,1,03,28
2016-03-28,IRS Tax Refunds Business,EFT,66,1423,12286,VI,Income Tax Refunds Issued,Classification,2,2016,2,2016,1,03,28
2016-03-28,IRS Tax Refunds Individual,Checks,251,10004,30259,VI,Income Tax Refunds Issued,Classification,3,2016,2,2016,1,03,28
2016-03-28,IRS Tax Refunds Individual,EFT,1496,57224,182905,VI,Income Tax Refunds Issued,Classification,4,2016,2,2016,1,03,28
2016-03-29,IRS Tax Refunds Business,Checks,522,4852,21491,VI,Income Tax Refunds Issued,Classification,1,2016,2,2016,1,03,29
2016-03-29,IRS Tax Refunds Business,EFT,153,1576,12440,VI,Income Tax Refunds Issued,Classification,2,2016,2,2016,1,03,29
2016-03-29,IRS Tax Refunds Individual,Checks,393,10397,30652,VI,Income Tax Refunds Issued,Classification,3,2016,2,2016,1,03,29
2016-03-29,IRS Tax Refunds Individual,EFT,1091,58315,183997,VI,Income Tax Refunds Issued,Classification,4,2016,2,2016,1,03,29
2016-03-30,IRS Tax Refunds Business,Checks,42,4894,21534,VI,Income Tax Refunds Issued,Classification,1,2016,2,2016,1,03,30
2016-03-30,IRS Tax Refunds Business,EFT,253,1830,12693,VI,Income Tax Refunds Issued,Classification,2,2016,2,2016,1,03,30
2016-03-30,IRS Tax Refunds Individual,Checks,320,10717,30972,VI,Income Tax Refunds Issued,Classification,3,2016,2,2016,1,03,30
2016-03-30,IRS Tax Refunds Individual,EFT,5256,63571,189253,VI,Income Tax Refunds Issued,Classification,4,2016,2,2016,1,03,30
2016-03-31,IRS Tax Refunds Business,Checks,69,4963,21602,VI,Income Tax Refunds Issued,Classification,1,2016,2,2016,1,03,31
2016-03-31,IRS Tax Refunds Business,EFT,148,1913,12776,VI,Income Tax Refunds Issued,Classification,2,2016,2,2016,1,03,31
2016-03-31,IRS Tax Refunds Individual,Checks,281,10998,31253,VI,Income Tax Refunds Issued,Classification,3,2016,2,2016,1,03,31
2016-03-31,IRS Tax Refunds Individual,EFT,913,64477,190159,VI,Income Tax Refunds Issued,Classification,4,2016,2,2016,1,03,31
2016-04-01,IRS Tax Refunds Business,Checks,50,50,21652,VI,Income Tax Refunds Issued,Classification,1,2016,3,2016,2,04,01
2016-04-01,IRS Tax Refunds Business,EFT,753,753,13529,VI,Income Tax Refunds Issued,Classification,2,2016,3,2016,2,04,01
2016-04-01,IRS Tax Refunds Individual,Checks,1407,1407,32660,VI,Income Tax Refunds Issued,Classification,3,2016,3,2016,2,04,01
2016-04-01,IRS Tax Refunds Individual,EFT,1578,1578,191723,VI,Income Tax Refunds Issued,Classification,4,2016,3,2016,2,04,01
2016-04-04,IRS Tax Refunds Business,Checks,22,72,21675,VI,Income Tax Refunds Issued,Classification,1,2016,3,2016,2,04,04
2016-04-04,IRS Tax Refunds Business,EFT,299,1052,13828,VI,Income Tax Refunds Issued,Classification,2,2016,3,2016,2,04,04
2016-04-04,IRS Tax Refunds Individual,Checks,253,1661,32914,VI,Income Tax Refunds Issued,Classification,3,2016,3,2016,2,04,04
2016-04-04,IRS Tax Refunds Individual,EFT,1183,2760,192906,VI,Income Tax Refunds Issued,Classification,4,2016,3,2016,2,04,04
2016-04-05,IRS Tax Refunds Business,Checks,514,587,22189,VI,Income Tax Refunds Issued,Classification,1,2016,3,2016,2,04,05
2016-04-05,IRS Tax Refunds Business,EFT,176,1228,14005,VI,Income Tax Refunds Issued,Classification,2,2016,3,2016,2,04,05
2016-04-05,IRS Tax Refunds Individual,Checks,424,2084,33337,VI,Income Tax Refunds Issued,Classification,3,2016,3,2016,2,04,05
2016-04-05,IRS Tax Refunds Individual,EFT,1203,3954,194100,VI,Income Tax Refunds Issued,Classification,4,2016,3,2016,2,04,05
2016-04-06,IRS Tax Refunds Business,Checks,22,609,22211,VI,Income Tax Refunds Issued,Classification,1,2016,3,2016,2,04,06
2016-04-06,IRS Tax Refunds Business,EFT,373,1572,14348,VI,Income Tax Refunds Issued,Classification,2,2016,3,2016,2,04,06
2016-04-06,IRS Tax Refunds Individual,Checks,271,2355,33608,VI,Income Tax Refunds Issued,Classification,3,2016,3,2016,2,04,06
2016-04-06,IRS Tax Refunds Individual,EFT,4972,8915,199061,VI,Income Tax Refunds Issued,Classification,4,2016,3,2016,2,04,06
2016-04-07,IRS Tax Refunds Business,Checks,68,677,22280,VI,Income Tax Refunds Issued,Classification,1,2016,3,2016,2,04,07
2016-04-07,IRS Tax Refunds Business,EFT,63,1635,14411,VI,Income Tax Refunds Issued,Classification,2,2016,3,2016,2,04,07
2016-04-07,IRS Tax Refunds Individual,Checks,330,2685,33938,VI,Income Tax Refunds Issued,Classification,3,2016,3,2016,2,04,07
2016-04-07,IRS Tax Refunds Individual,EFT,979,9885,200031,VI,Income Tax Refunds Issued,Classification,4,2016,3,2016,2,04,07
2016-04-08,IRS Tax Refunds Business,Checks,95,773,22375,VI,Income Tax Refunds Issued,Classification,1,2016,3,2016,2,04,08
2016-04-08,IRS Tax Refunds Business,EFT,33,1668,14444,VI,Income Tax Refunds Issued,Classification,2,2016,3,2016,2,04,08
2016-04-08,IRS Tax Refunds Individual,Checks,1628,4313,35566,VI,Income Tax Refunds Issued,Classification,3,2016,3,2016,2,04,08
2016-04-08,IRS Tax Refunds Individual,EFT,1686,11560,201706,VI,Income Tax Refunds Issued,Classification,4,2016,3,2016,2,04,08
2016-04-11,IRS Tax Refunds Business,Checks,247,1019,22622,VI,Income Tax Refunds Issued,Classification,1,2016,3,2016,2,04,11
2016-04-11,IRS Tax Refunds Business,EFT,41,1709,14486,VI,Income Tax Refunds Issued,Classification,2,2016,3,2016,2,04,11
2016-04-11,IRS Tax Refunds Individual,Checks,289,4602,35855,VI,Income Tax Refunds Issued,Classification,3,2016,3,2016,2,04,11
2016-04-11,IRS Tax Refunds Individual,EFT,1466,13026,203172,VI,Income Tax Refunds Issued,Classification,4,2016,3,2016,2,04,11
2016-04-12,IRS Tax Refunds Business,Checks,492,1512,23114,VI,Income Tax Refunds Issued,Classification,1,2016,3,2016,2,04,12
2016-04-12,IRS Tax Refunds Business,EFT,22,1732,14508,VI,Income Tax Refunds Issued,Classification,2,2016,3,2016,2,04,12
2016-04-12,IRS Tax Refunds Individual,Checks,443,5045,36298,VI,Income Tax Refunds Issued,Classification,3,2016,3,2016,2,04,12
2016-04-12,IRS Tax Refunds Individual,EFT,1179,14205,204351,VI,Income Tax Refunds Issued,Classification,4,2016,3,2016,2,04,12
2016-04-13,IRS Tax Refunds Business,Checks,39,1550,23153,VI,Income Tax Refunds Issued,Classification,1,2016,3,2016,2,04,13
2016-04-13,IRS Tax Refunds Business,EFT,36,1768,14544,VI,Income Tax Refunds Issued,Classification,2,2016,3,2016,2,04,13
2016-04-13,IRS Tax Refunds Individual,Checks,331,5375,36628,VI,Income Tax Refunds Issued,Classification,3,2016,3,2016,2,04,13
2016-04-13,IRS Tax Refunds Individual,EFT,5178,19378,209524,VI,Income Tax Refunds Issued,Classification,4,2016,3,2016,2,04,13
2016-04-14,IRS Tax Refunds Business,Checks,204,1755,23357,VI,Income Tax Refunds Issued,Classification,1,2016,3,2016,2,04,14
2016-04-14,IRS Tax Refunds Business,EFT,19,1787,14563,VI,Income Tax Refunds Issued,Classification,2,2016,3,2016,2,04,14
2016-04-14,IRS Tax Refunds Individual,Checks,373,5748,37001,VI,Income Tax Refunds Issued,Classification,3,2016,3,2016,2,04,14
2016-04-14,IRS Tax Refunds Individual,EFT,1021,20390,210535,VI,Income Tax Refunds Issued,Classification,4,2016,3,2016,2,04,14
2016-04-15,IRS Tax Refunds Business,Checks,81,1836,23438,VI,Income Tax Refunds Issued,Classification,1,2016,3,2016,2,04,15
2016-04-15,IRS Tax Refunds Business,EFT,76,1863,14639,VI,Income Tax Refunds Issued,Classification,2,2016,3,2016,2,04,15
2016-04-15,IRS Tax Refunds Individual,Checks,1610,7358,38611,VI,Income Tax Refunds Issued,Classification,3,2016,3,2016,2,04,15
2016-04-15,IRS Tax Refunds Individual,EFT,1797,22175,212321,VI,Income Tax Refunds Issued,Classification,4,2016,3,2016,2,04,15
2016-04-18,IRS Tax Refunds Business,Checks,84,1920,23522,VI,Income Tax Refunds Issued,Classification,1,2016,3,2016,2,04,18
2016-04-18,IRS Tax Refunds Business,EFT,103,1966,14742,VI,Income Tax Refunds Issued,Classification,2,2016,3,2016,2,04,18
2016-04-18,IRS Tax Refunds Individual,Checks,345,7704,38956,VI,Income Tax Refunds Issued,Classification,3,2016,3,2016,2,04,18
2016-04-18,IRS Tax Refunds Individual,EFT,1809,23979,214124,VI,Income Tax Refunds Issued,Classification,4,2016,3,2016,2,04,18
2016-04-19,IRS Tax Refunds Business,Checks,487,2407,24009,VI,Income Tax Refunds Issued,Classification,1,2016,3,2016,2,04,19
2016-04-19,IRS Tax Refunds Business,EFT,85,2051,14828,VI,Income Tax Refunds Issued,Classification,2,2016,3,2016,2,04,19
2016-04-19,IRS Tax Refunds Individual,Checks,522,8226,39478,VI,Income Tax Refunds Issued,Classification,3,2016,3,2016,2,04,19
2016-04-19,IRS Tax Refunds Individual,EFT,1331,25309,215455,VI,Income Tax Refunds Issued,Classification,4,2016,3,2016,2,04,19
2016-04-20,IRS Tax Refunds Business,Checks,66,2472,24075,VI,Income Tax Refunds Issued,Classification,1,2016,3,2016,2,04,20
2016-04-20,IRS Tax Refunds Business,EFT,2,2053,14829,VI,Income Tax Refunds Issued,Classification,2,2016,3,2016,2,04,20
2016-04-20,IRS Tax Refunds Individual,Checks,415,8641,39894,VI,Income Tax Refunds Issued,Classification,3,2016,3,2016,2,04,20
2016-04-20,IRS Tax Refunds Individual,EFT,6141,31445,221590,VI,Income Tax Refunds Issued,Classification,4,2016,3,2016,2,04,20
2016-04-21,IRS Tax Refunds Business,Checks,20,2492,24095,VI,Income Tax Refunds Issued,Classification,1,2016,3,2016,2,04,21
2016-04-21,IRS Tax Refunds Business,EFT,0,2053,14829,VI,Income Tax Refunds Issued,Classification,2,2016,3,2016,2,04,21
2016-04-21,IRS Tax Refunds Individual,Checks,427,9067,40320,VI,Income Tax Refunds Issued,Classification,3,2016,3,2016,2,04,21
2016-04-21,IRS Tax Refunds Individual,EFT,1344,32778,222924,VI,Income Tax Refunds Issued,Classification,4,2016,3,2016,2,04,21
2016-04-22,IRS Tax Refunds Business,Checks,31,2524,24126,VI,Income Tax Refunds Issued,Classification,1,2016,3,2016,2,04,22
2016-04-22,IRS Tax Refunds Business,EFT,453,2506,15282,VI,Income Tax Refunds Issued,Classification,2,2016,3,2016,2,04,22
2016-04-22,IRS Tax Refunds Individual,Checks,1980,11047,42300,VI,Income Tax Refunds Issued,Classification,3,2016,3,2016,2,04,22
2016-04-22,IRS Tax Refunds Individual,EFT,2564,35327,225472,VI,Income Tax Refunds Issued,Classification,4,2016,3,2016,2,04,22
2016-04-25,IRS Tax Refunds Business,Checks,36,2560,24162,VI,Income Tax Refunds Issued,Classification,1,2016,3,2016,2,04,25
2016-04-25,IRS Tax Refunds Business,EFT,34,2540,15316,VI,Income Tax Refunds Issued,Classification,2,2016,3,2016,2,04,25
2016-04-25,IRS Tax Refunds Individual,Checks,438,11485,42737,VI,Income Tax Refunds Issued,Classification,3,2016,3,2016,2,04,25
2016-04-25,IRS Tax Refunds Individual,EFT,1697,37017,227163,VI,Income Tax Refunds Issued,Classification,4,2016,3,2016,2,04,25
2016-04-26,IRS Tax Refunds Business,Checks,866,3426,25028,VI,Income Tax Refunds Issued,Classification,1,2016,3,2016,2,04,26
2016-04-26,IRS Tax Refunds Business,EFT,940,3479,16256,VI,Income Tax Refunds Issued,Classification,2,2016,3,2016,2,04,26
2016-04-26,IRS Tax Refunds Individual,Checks,737,12222,43475,VI,Income Tax Refunds Issued,Classification,3,2016,3,2016,2,04,26
2016-04-26,IRS Tax Refunds Individual,EFT,1956,38973,229119,VI,Income Tax Refunds Issued,Classification,4,2016,3,2016,2,04,26
2016-04-27,IRS Tax Refunds Business,Checks,14,3440,25042,VI,Income Tax Refunds Issued,Classification,1,2016,3,2016,2,04,27
2016-04-27,IRS Tax Refunds Business,EFT,50,3529,16305,VI,Income Tax Refunds Issued,Classification,2,2016,3,2016,2,04,27
2016-04-27,IRS Tax Refunds Individual,Checks,401,12622,43875,VI,Income Tax Refunds Issued,Classification,3,2016,3,2016,2,04,27
2016-04-27,IRS Tax Refunds Individual,EFT,7006,45973,236119,VI,Income Tax Refunds Issued,Classification,4,2016,3,2016,2,04,27
2016-04-28,IRS Tax Refunds Business,Checks,15,3455,25058,VI,Income Tax Refunds Issued,Classification,1,2016,3,2016,2,04,28
2016-04-28,IRS Tax Refunds Business,EFT,104,3633,16409,VI,Income Tax Refunds Issued,Classification,2,2016,3,2016,2,04,28
2016-04-28,IRS Tax Refunds Individual,Checks,610,13232,44485,VI,Income Tax Refunds Issued,Classification,3,2016,3,2016,2,04,28
2016-04-28,IRS Tax Refunds Individual,EFT,572,46532,236677,VI,Income Tax Refunds Issued,Classification,4,2016,3,2016,2,04,28
2016-04-29,IRS Tax Refunds Business,Checks,6,3462,25064,VI,Income Tax Refunds Issued,Classification,1,2016,3,2016,2,04,29
2016-04-29,IRS Tax Refunds Business,EFT,14,3648,16424,VI,Income Tax Refunds Issued,Classification,2,2016,3,2016,2,04,29
2016-04-29,IRS Tax Refunds Individual,Checks,2391,15623,46876,VI,Income Tax Refunds Issued,Classification,3,2016,3,2016,2,04,29
2016-04-29,IRS Tax Refunds Individual,EFT,867,47381,237526,VI,Income Tax Refunds Issued,Classification,4,2016,3,2016,2,04,29
2016-05-02,IRS Tax Refunds Business,Checks,295,295,25359,VI,Income Tax Refunds Issued,Classification,1,2016,3,2016,2,05,02
2016-05-02,IRS Tax Refunds Business,EFT,4,4,16428,VI,Income Tax Refunds Issued,Classification,2,2016,3,2016,2,05,02
2016-05-02,IRS Tax Refunds Individual,Checks,296,296,47173,VI,Income Tax Refunds Issued,Classification,3,2016,3,2016,2,05,02
2016-05-02,IRS Tax Refunds Individual,EFT,586,586,238112,VI,Income Tax Refunds Issued,Classification,4,2016,3,2016,2,05,02
2016-05-03,IRS Tax Refunds Business,Checks,334,629,25693,VI,Income Tax Refunds Issued,Classification,1,2016,3,2016,2,05,03
2016-05-03,IRS Tax Refunds Business,EFT,13,17,16441,VI,Income Tax Refunds Issued,Classification,2,2016,3,2016,2,05,03
2016-05-03,IRS Tax Refunds Individual,Checks,421,718,47594,VI,Income Tax Refunds Issued,Classification,3,2016,3,2016,2,05,03
2016-05-03,IRS Tax Refunds Individual,EFT,736,1322,238849,VI,Income Tax Refunds Issued,Classification,4,2016,3,2016,2,05,03
2016-05-04,IRS Tax Refunds Business,EFT,103,120,16544,VI,Income Tax Refunds Issued,Classification,2,2016,3,2016,2,05,04
2016-05-04,IRS Tax Refunds Business,Checks,33,662,25726,VI,Income Tax Refunds Issued,Classification,1,2016,3,2016,2,05,04
2016-05-04,IRS Tax Refunds Individual,Checks,246,964,47840,VI,Income Tax Refunds Issued,Classification,3,2016,3,2016,2,05,04
2016-05-04,IRS Tax Refunds Individual,EFT,3336,4658,242185,VI,Income Tax Refunds Issued,Classification,4,2016,3,2016,2,05,04
2016-05-05,IRS Tax Refunds Business,Checks,25,687,25751,VI,Income Tax Refunds Issued,Classification,1,2016,3,2016,2,05,05
2016-05-05,IRS Tax Refunds Business,EFT,0,120,16544,VI,Income Tax Refunds Issued,Classification,2,2016,3,2016,2,05,05
2016-05-05,IRS Tax Refunds Individual,Checks,332,1296,48172,VI,Income Tax Refunds Issued,Classification,3,2016,3,2016,2,05,05
2016-05-05,IRS Tax Refunds Individual,EFT,218,4870,242396,VI,Income Tax Refunds Issued,Classification,4,2016,3,2016,2,05,05
2016-05-06,IRS Tax Refunds Business,Checks,33,720,25784,VI,Income Tax Refunds Issued,Classification,1,2016,3,2016,2,05,06
2016-05-06,IRS Tax Refunds Business,EFT,604,724,17148,VI,Income Tax Refunds Issued,Classification,2,2016,3,2016,2,05,06
2016-05-06,IRS Tax Refunds Individual,Checks,2089,3385,50261,VI,Income Tax Refunds Issued,Classification,3,2016,3,2016,2,05,06
2016-05-06,IRS Tax Refunds Individual,EFT,199,5059,242585,VI,Income Tax Refunds Issued,Classification,4,2016,3,2016,2,05,06
2016-05-09,IRS Tax Refunds Business,Checks,31,751,25814,VI,Income Tax Refunds Issued,Classification,1,2016,3,2016,2,05,09
2016-05-09,IRS Tax Refunds Business,EFT,0,724,17148,VI,Income Tax Refunds Issued,Classification,2,2016,3,2016,2,05,09
2016-05-09,IRS Tax Refunds Individual,Checks,186,3571,50447,VI,Income Tax Refunds Issued,Classification,3,2016,3,2016,2,05,09
2016-05-09,IRS Tax Refunds Individual,EFT,244,5303,242829,VI,Income Tax Refunds Issued,Classification,4,2016,3,2016,2,05,09
2016-05-10,IRS Tax Refunds Business,Checks,436,1187,26251,VI,Income Tax Refunds Issued,Classification,1,2016,3,2016,2,05,10
2016-05-10,IRS Tax Refunds Business,EFT,265,989,17413,VI,Income Tax Refunds Issued,Classification,2,2016,3,2016,2,05,10
2016-05-10,IRS Tax Refunds Individual,Checks,161,3732,50609,VI,Income Tax Refunds Issued,Classification,3,2016,3,2016,2,05,10
2016-05-10,IRS Tax Refunds Individual,EFT,267,5570,243096,VI,Income Tax Refunds Issued,Classification,4,2016,3,2016,2,05,10
2016-05-11,IRS Tax Refunds Business,Checks,37,1223,26287,VI,Income Tax Refunds Issued,Classification,1,2016,3,2016,2,05,11
2016-05-11,IRS Tax Refunds Business,EFT,0,989,17413,VI,Income Tax Refunds Issued,Classification,2,2016,3,2016,2,05,11
2016-05-11,IRS Tax Refunds Individual,Checks,178,3911,50787,VI,Income Tax Refunds Issued,Classification,3,2016,3,2016,2,05,11
2016-05-11,IRS Tax Refunds Individual,EFT,1664,7234,244760,VI,Income Tax Refunds Issued,Classification,4,2016,3,2016,2,05,11
2016-05-12,IRS Tax Refunds Business,Checks,17,1240,26304,VI,Income Tax Refunds Issued,Classification,1,2016,3,2016,2,05,12
